ticker,pole,ranker_rank,ranker_score,ranker_long_rank,ranker_long_score,advanced_signal,advanced_confidence,qualifier_safe,qualifier_regime,secrot_pred5d,secrot_score,stock_sr_score,slope_stage,slope_tq_score,health_score,health_verdict,spread_support,source_count,sources,sector
TIGO,XLI,30.0,83.6,12.0,90.4,,,,,,,,,,84.9,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
SNDX,XLV,31.0,83.4,46.0,84.0,,,,,,,,,,83.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
LVHI,VGK,37.0,82.2,112.0,80.4,,,,,,3.5,,,,79.0,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
GSG,DBA,39.0,82.0,39.0,84.7,,,,,,3.8,,,,79.0,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
TERN,--,41.0,81.6,91.0,81.4,,,,,,,,,,86.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
TSN,XLP,42.0,81.4,,,,,,,,,6.0,,,85.5,HEALTHY,bearish,3,"['ranker', 'stock_secrot', 'pullback_health']",Consumer Defensive
GCOW,XLB,44.0,81.1,100.0,81.0,,,,,,4.4,,,,75.0,CAUTION,bearish,3,"['ranker', 'ranker_long', 'secrot']",
BK,XLF,48.0,80.4,,,,,,,,3.5,2.0,,,83.8,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",Financial Services
AL,HYG,50.0,79.8,49.0,83.4,,,,,,,,,,81.8,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
EC,XLE,52.0,79.1,,,,,,,,,7.0,,,83.5,HEALTHY,none,3,"['ranker', 'stock_secrot', 'pullback_health']",Energy
NEE,XLU,62.0,77.7,52.0,83.2,,,,,,,5.0,,,76.9,CAUTION,bearish,3,"['ranker', 'ranker_long', 'stock_secrot']",Utilities
FAN,VGK,63.0,77.6,115.0,80.0,,,,,,,,,,84.7,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
PBR,XLE,65.0,77.2,11.0,90.5,,,,,,,7.0,,,75.4,CAUTION,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Energy
IDV,VXUS,70.0,76.5,137.0,78.5,,,,,,3.3,,,,62.7,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
TEN,SPY,83.0,74.9,22.0,87.6,,,,,,,,,,86.3,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
EZPW,XLI,85.0,74.7,9.0,90.9,,,,,,,,,,86.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
HAL,XLE,87.0,74.5,110.0,80.6,,,,,,,6.0,,,75.7,CAUTION,none,3,"['ranker', 'ranker_long', 'stock_secrot']",Energy
MUSA,--,90.0,74.4,82.0,81.7,,,,,,,,,,91.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
EBAY,XLY,97.0,73.5,112.0,80.4,,,,,,,4.0,,,87.0,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Cyclical
EQIX,XLU,100.0,73.1,26.0,86.7,,,,,,,2.0,,,86.5,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Real Estate
XLE,XLE,105.0,72.7,84.0,81.6,,,,,,3.9,,,,60.4,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
FIVE,SPY,106.0,72.6,63.0,82.6,,,,,,,3.0,,,85.0,HEALTHY,bearish,3,"['ranker', 'ranker_long', 'pullback_health']",Consumer Cyclical
PWR,XLI,107.0,72.5,43.0,84.2,,,,,,,3.0,,,80.1,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",Industrials
NMM,XLI,110.0,72.4,71.0,82.1,,,,,,,,,,82.4,HEALTHY,none,3,"['ranker', 'ranker_long', 'pullback_health']",
SEA,XLI,119.0,71.7,,,,,,,,3.9,,,,85.9,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
RAAX,IAU,127.0,71.1,,,,,,,,4.4,,,,81.3,HEALTHY,none,3,"['ranker', 'secrot', 'pullback_health']",
OIH,XLE,136.0,70.6,150.0,77.9,,,,,,3.8,,,,76.0,CAUTION,none,3,"['ranker', 'ranker_long', 'secrot']",
CIEN,XLK,136.0,70.6,91.0,81.4,,,,,,,2.0,,,86.0,HEALTHY,bullish,3,"['ranker', 'ranker_long', 'pullback_health']",Technology
MOO,XLB,149.0,69.7,,,,,,,,3.6,,,,81.1,HEALTHY,bearish,3,"['ranker', 'secrot', 'pullback_health']",
CW,--,,,84.0,81.6,,,,,,,5.0,,,81.2,HEALTHY,none,3,"['ranker_long', 'stock_secrot', 'pullback_health']",Industrials
SNDK,--,,,100.0,81.0,,,,,,,6.0,,,85.3,HEALTHY,bullish,3,"['ranker_long', 'stock_secrot', 'pullback_health']",Technology
PHYS,--,,,107.0,80.8,,,,,,3.1,6.0,,,46.8,WARNING,none,3,"['ranker_long', 'secrot', 'stock_secrot']",Financial Services
WDC,--,,,116.0,79.9,,,,,,,5.0,,,85.9,HEALTHY,bullish,3,"['ranker_long', 'stock_secrot', 'pullback_health']",Technology
MTSI,--,,,126.0,78.9,,,,,,,6.0,,,81.9,HEALTHY,bullish,3,"['ranker_long', 'stock_secrot', 'pullback_health']",Technology
STX,--,,,130.0,78.8,,,,,,,6.0,,,84.6,HEALTHY,bullish,3,"['ranker_long', 'stock_secrot', 'pullback_health']",Technology
PL,--,1.0,97.0,95.0,81.3,,,,,,,,,,60.0,CAUTION,none,2,"['ranker', 'ranker_long']",
PARR,XLE,2.0,96.3,22.0,87.6,,,,,,,,,,78.7,CAUTION,none,2,"['ranker', 'ranker_long']",
CLMT,--,3.0,96.0,3.0,93.6,,,,,,,,,,78.8,CAUTION,none,2,"['ranker', 'ranker_long']",
FSLY,--,3.0,96.0,,,,,,,,,,,,81.7,HEALTHY,none,2,"['ranker', 'pullback_health']",
PARXF,XLE,5.0,94.2,17.0,88.9,,,,,,,,,,76.4,CAUTION,none,2,"['ranker', 'ranker_long']",
GPRE,XLE,6.0,91.9,75.0,81.9,,,,,,,,,,79.7,CAUTION,none,2,"['ranker', 'ranker_long']",
REX,XLE,8.0,90.7,32.0,85.4,,,,,,,,,,60.0,CAUTION,none,2,"['ranker', 'ranker_long']",
DOW,XLB,9.0,89.8,,,,,,,,,4.0,,,83.3,HEALTHY,bearish,2,"['ranker', 'pullback_health']",Basic Materials
CE,XLB,12.0,87.8,,,,,,,,,,,,81.7,HEALTHY,bearish,2,"['ranker', 'pullback_health']",
TNGX,--,15.0,87.3,,,,,,,,,,,,88.2,HEALTHY,none,2,"['ranker', 'pullback_health']",
SYRE,VXUS,33.0,83.2,,,,,,,,,,,,82.7,HEALTHY,none,2,"['ranker', 'pullback_health']",
PBF,XLE,34.0,82.7,39.0,84.7,,,,,,,,,,60.0,CAUTION,none,2,"['ranker', 'ranker_long']",
XOM,XLE,35.0,82.6,52.0,83.2,,,,,,,3.0,,,58.7,CAUTION,none,2,"['ranker', 'ranker_long']",Energy
CENX,IAU,36.0,82.5,4.0,92.4,,,,,,,,,,79.5,CAUTION,none,2,"['ranker', 'ranker_long']",
WOPEF,--,39.0,82.0,144.0,78.1,,,,,,,,,,63.2,CAUTION,none,2,"['ranker', 'ranker_long']",
COLO,VXUS,43.0,81.3,,,,,,,,3.8,,,,68.2,CAUTION,none,2,"['ranker', 'secrot']",
WMT,XLP,44.0,81.1,17.0,88.9,,,,,,,3.0,,,60.0,CAUTION,bearish,2,"['ranker', 'ranker_long']",Consumer Defensive
EQNR,XLE,50.0,79.8,6.0,91.9,,,,,,,3.0,,,77.0,CAUTION,none,2,"['ranker', 'ranker_long']",Energy
CFG,XLF,52.0,79.1,,,,,,,,,5.0,,,59.9,CAUTION,none,2,"['ranker', 'stock_secrot']",Financial Services
MTZ,XLI,55.0,78.7,24.0,87.0,,,,,,,3.0,,,77.8,CAUTION,none,2,"['ranker', 'ranker_long']",Industrials
CAH,--,57.0,78.4,95.0,81.3,,,,,,,1.0,,,52.7,CAUTION,none,2,"['ranker', 'ranker_long']",Healthcare
VIST,XLE,60.0,78.0,29.0,85.8,,,,,,,,,,70.0,CAUTION,none,2,"['ranker', 'ranker_long']",
BP,XLE,64.0,77.5,,,,,,,,,3.0,,,83.5,HEALTHY,none,2,"['ranker', 'pullback_health']",Energy
AXTI,XLK,65.0,77.2,126.0,78.9,,,,,,,,,,71.1,CAUTION,bullish,2,"['ranker', 'ranker_long']",
SAIC,XLF,67.0,76.9,135.0,78.6,,,,,,,,,,49.8,WARNING,none,2,"['ranker', 'ranker_long']",
CTVA,XLB,68.0,76.8,,,,,,,,,3.0,,,85.4,HEALTHY,bearish,2,"['ranker', 'pullback_health']",Basic Materials
ANRO,--,73.0,76.3,,,,,,,,,,,,81.8,HEALTHY,none,2,"['ranker', 'pullback_health']",
CACI,--,74.0,76.2,,,,,,,,,5.0,,,36.4,WARNING,bullish,2,"['ranker', 'stock_secrot']",Technology
DHT,--,76.0,76.1,84.0,81.6,,,,,,,,,,70.4,CAUTION,none,2,"['ranker', 'ranker_long']",
IYM,XLB,77.0,75.9,,,,,,,,3.4,,,,72.6,CAUTION,bearish,2,"['ranker', 'secrot']",
CNQ,XLE,78.0,75.6,43.0,84.2,,,,,,,4.0,,,60.0,CAUTION,none,2,"['ranker', 'ranker_long']",Energy
GNK,XLI,79.0,75.4,,,,,,,,,,,,89.3,HEALTHY,none,2,"['ranker', 'pullback_health']",
VALE,VXUS,80.0,75.3,,,,,,,,,5.0,,,67.0,CAUTION,bearish,2,"['ranker', 'stock_secrot']",Basic Materials
DVN,XLE,81.0,75.2,60.0,82.7,,,,,,,3.0,,,70.7,CAUTION,none,2,"['ranker', 'ranker_long']",Energy
SAMT,XLK,87.0,74.5,,,,,,,,4.4,,,,70.1,CAUTION,bullish,2,"['ranker', 'secrot']",
HII,XLI,87.0,74.5,,,,,,,,,7.0,,,49.0,WARNING,none,2,"['ranker', 'stock_secrot']",Industrials
CTRA,XLE,92.0,74.3,75.0,81.9,,,,,,,4.0,,,67.1,CAUTION,none,2,"['ranker', 'ranker_long']",Energy
ALB,XLB,93.0,74.2,,,,,,,,,6.0,,,65.6,CAUTION,bearish,2,"['ranker', 'stock_secrot']",Basic Materials
ICOW,VXUS,94.0,74.1,,,,,,,,4.2,,,,68.2,CAUTION,none,2,"['ranker', 'secrot']",
MNMD,QQQ,94.0,74.1,,,,,,,,,,,,89.1,HEALTHY,bullish,2,"['ranker', 'pullback_health']",
AMX,VXUS,96.0,74.0,,,,,,,,,1.0,,,87.0,HEALTHY,none,2,"['ranker', 'pullback_health']",Communication Services
FANG,XLE,97.0,73.5,75.0,81.9,,,,,,,2.0,,,69.5,CAUTION,none,2,"['ranker', 'ranker_long']",Energy
FIDI,VGK,101.0,73.0,,,,,,,,3.6,,,,67.2,CAUTION,none,2,"['ranker', 'secrot']",
EFAV,VGK,103.0,72.9,,,,,,,,3.2,,,,69.4,CAUTION,none,2,"['ranker', 'secrot']",
KRE,XLF,107.0,72.5,,,,,,,,3.3,,,,43.9,WARNING,none,2,"['ranker', 'secrot']",
DOCN,XLK,111.0,72.3,,,,,,,,,,,,87.9,HEALTHY,bullish,2,"['ranker', 'pullback_health']",
MTB,XLF,113.0,72.1,,,,,,,,,5.0,,,50.0,CAUTION,none,2,"['ranker', 'stock_secrot']",Financial Services
KR,XLE,114.0,72.0,130.0,78.8,,,,,,,1.0,,,74.9,CAUTION,bearish,2,"['ranker', 'ranker_long']",Consumer Defensive
BWA,XLB,114.0,72.0,141.0,78.2,,,,,,,,,,41.5,WARNING,bearish,2,"['ranker', 'ranker_long']",
PID,VXUS,117.0,71.8,,,,,,,,3.2,,,,54.4,CAUTION,none,2,"['ranker', 'secrot']",
HALFF,--,121.0,71.6,,,,,,,,0.1,,,,49.3,WARNING,none,2,"['ranker', 'secrot']",
SAMM,SPY,121.0,71.6,,,,,,,,4.0,,,,71.0,CAUTION,none,2,"['ranker', 'secrot']",
FITB,XLF,123.0,71.5,,,,,,,,,5.0,,,42.3,WARNING,none,2,"['ranker', 'stock_secrot']",Financial Services
SRZN,QQQ,124.0,71.4,,,,,,,,,,,,86.0,HEALTHY,bullish,2,"['ranker', 'pullback_health']",
SCHY,VGK,125.0,71.3,,,,,,,,3.6,,,,48.5,WARNING,none,2,"['ranker', 'secrot']",
HDEF,VGK,126.0,71.2,,,,,,,,3.7,,,,49.2,WARNING,none,2,"['ranker', 'secrot']",
INSW,LQD,127.0,71.1,,,,,,,,,,,,85.1,HEALTHY,none,2,"['ranker', 'pullback_health']",
SEIV,SPY,127.0,71.1,,,,,,,,3.9,,,,47.2,WARNING,none,2,"['ranker', 'secrot']",
VIAV,XLI,132.0,70.9,,,,,,,,,,,,86.8,HEALTHY,none,2,"['ranker', 'pullback_health']",
LQDA,--,132.0,70.9,50.0,83.3,,,,,,,,,,60.0,CAUTION,none,2,"['ranker', 'ranker_long']",
MARUY,VXUS,135.0,70.8,20.0,88.1,,,,,,,,,,67.4,CAUTION,none,2,"['ranker', 'ranker_long']",
JNJ,XLP,136.0,70.6,30.0,85.5,,,,,,,2.0,,,74.5,CAUTION,bearish,2,"['ranker', 'ranker_long']",Healthcare
AEP,XLU,139.0,70.5,,,,,,,,,1.0,,,81.7,HEALTHY,bearish,2,"['ranker', 'pullback_health']",Utilities
EWC,VXUS,142.0,70.1,,,,,,,,3.4,,,,59.3,CAUTION,none,2,"['ranker', 'secrot']",
GEV,XLI,142.0,70.1,,,,,,,,,2.0,,,82.8,HEALTHY,bearish,2,"['ranker', 'pullback_health']",Utilities
PVAL,SPY,144.0,70.0,,,,,,,,4.4,,,,57.6,CAUTION,none,2,"['ranker', 'secrot']",
DVYE,VXUS,144.0,70.0,,,,,,,,3.5,,,,74.1,CAUTION,none,2,"['ranker', 'secrot']",
BBCA,VXUS,147.0,69.9,,,,,,,,4.1,,,,58.1,CAUTION,none,2,"['ranker', 'secrot']",
FRO,SPY,150.0,69.5,84.0,81.6,,,,,,,,,,74.3,CAUTION,none,2,"['ranker', 'ranker_long']",
NSKFF,--,,,8.0,91.0,,,,,,,,,,80.0,HEALTHY,none,2,"['ranker_long', 'pullback_health']",
FORM,--,,,9.0,90.9,,,,,,,,,,83.9,HEALTHY,none,2,"['ranker_long', 'pullback_health']",
TJX,--,,,28.0,86.0,,,,,,,1.0,,,88.8,HEALTHY,bearish,2,"['ranker_long', 'pullback_health']",Consumer Cyclical
RBC,--,,,33.0,85.3,,,,,,,5.0,,,61.8,CAUTION,none,2,"['ranker_long', 'stock_secrot']",Industrials
ESE,--,,,34.0,85.2,,,,,,,,,,83.3,HEALTHY,none,2,"['ranker_long', 'pullback_health']",
FUWAY,--,,,37.0,85.0,,,,,,,,,,86.2,HEALTHY,none,2,"['ranker_long', 'pullback_health']",
COST,--,,,38.0,84.9,,,,,,,4.0,,,92.6,HEALTHY,bearish,2,"['ranker_long', 'pullback_health']",Consumer Defensive
WEC,--,,,41.0,84.6,,,,,,,2.0,,,85.6,HEALTHY,bearish,2,"['ranker_long', 'pullback_health']",Utilities
WEAT,--,,,58.0,82.8,,,,,,2.0,,,,70.2,CAUTION,none,2,"['ranker_long', 'secrot']",
DUK,--,,,60.0,82.7,,,,,,,1.0,,,81.6,HEALTHY,bearish,2,"['ranker_long', 'pullback_health']",Utilities
XOP,--,,,63.0,82.6,,,,,,4.2,,,,64.6,CAUTION,none,2,"['ranker_long', 'secrot']",
ERAS,--,,,69.0,82.2,,,,,,,,,,91.2,HEALTHY,none,2,"['ranker_long', 'pullback_health']",
CMS,--,,,71.0,82.1,,,,,,,1.0,,,83.8,HEALTHY,bearish,2,"['ranker_long', 'pullback_health']",Utilities
LITE,--,,,74.0,82.0,,,,,,,2.0,,,84.4,HEALTHY,bullish,2,"['ranker_long', 'pullback_health']",Technology
NOC,--,,,75.0,81.9,,,,,,,7.0,,,48.2,WARNING,none,2,"['ranker_long', 'stock_secrot']",Industrials
SGOL,--,,,75.0,81.9,,,,,,4.2,,,,41.8,WARNING,none,2,"['ranker_long', 'secrot']",
VDE,--,,,80.0,81.8,,,,,,4.1,,,,62.2,CAUTION,none,2,"['ranker_long', 'secrot']",
IAU,--,,,80.0,81.8,,,,,,4.2,,,,41.8,WARNING,none,2,"['ranker_long', 'secrot']",
GLD,--,,,82.0,81.7,,,,,,4.2,,,,41.8,WARNING,none,2,"['ranker_long', 'secrot']",
LIN,--,,,98.0,81.2,,,,,,,3.0,,,85.2,HEALTHY,bearish,2,"['ranker_long', 'pullback_health']",Basic Materials
USO,--,,,111.0,80.5,,,,,,3.3,,,,77.4,CAUTION,none,2,"['ranker_long', 'secrot']",
HOLX,--,,,112.0,80.4,,,,,,,1.0,,,81.1,HEALTHY,none,2,"['ranker_long', 'pullback_health']",Healthcare
XLU,--,,,116.0,79.9,,,,,,3.8,,,,64.2,CAUTION,none,2,"['ranker_long', 'secrot']",
TER,--,,,118.0,79.7,,,,,,,5.0,,,77.3,CAUTION,bullish,2,"['ranker_long', 'stock_secrot']",Technology
VPU,--,,,119.0,79.6,,,,,,3.9,,,,64.9,CAUTION,none,2,"['ranker_long', 'secrot']",
CSTM,--,,,125.0,79.0,,,,,,,,,,81.7,HEALTHY,none,2,"['ranker_long', 'pullback_health']",
KGC,--,,,144.0,78.1,,,,,,,6.0,,,50.7,CAUTION,bearish,2,"['ranker_long', 'stock_secrot']",Basic Materials
FAZ,--,,,144.0,78.1,,,,,,3.0,,,,58.2,CAUTION,none,2,"['ranker_long', 'secrot']",
SII,--,,,144.0,78.1,,,,,,3.9,,,,55.5,CAUTION,none,2,"['ranker_long', 'secrot']",
RODM,--,,,149.0,78.0,,,,,,3.2,,,,67.8,CAUTION,none,2,"['ranker_long', 'secrot']",
EWZ,--,,,,,,,,,,3.3,,,,81.5,HEALTHY,none,2,"['secrot', 'pullback_health']",
FLBR,--,,,,,,,,,,3.0,,,,86.2,HEALTHY,none,2,"['secrot', 'pullback_health']",
FTXL,--,,,,,,,,,,3.4,,,,82.1,HEALTHY,none,2,"['secrot', 'pullback_health']",
IYZ,--,,,,,,,,,,3.4,,,,82.0,HEALTHY,none,2,"['secrot', 'pullback_health']",
NIB,--,,,,,,,,,,2.0,,,,89.5,HEALTHY,none,2,"['secrot', 'pullback_health']",
PSLV,--,,,,,,,,,,4.1,7.0,,,34.9,WARNING,none,2,"['secrot', 'stock_secrot']",Financial Services
UFO,--,,,,,,,,,,3.1,,,,80.7,HEALTHY,none,2,"['secrot', 'pullback_health']",
UUP,--,,,,,,,,,,2.0,,,,80.8,HEALTHY,none,2,"['secrot', 'pullback_health']",
INTC,--,,,,,,,,,,,5.0,,,83.6,HEALTHY,bullish,2,"['stock_secrot', 'pullback_health']",Technology
X,--,,,,,,,,,,,5.0,,,85.7,HEALTHY,bearish,2,"['stock_secrot', 'pullback_health']",Basic Materials
DFS,--,,,,,,,,,,,5.0,,,82.2,HEALTHY,none,2,"['stock_secrot', 'pullback_health']",Financial Services
VRT,--,,,,,,,,,,,5.0,,,84.2,HEALTHY,none,2,"['stock_secrot', 'pullback_health']",Industrials
